radio,mcc,mnc,operator,lac,cellid,lat,lon,range,averageSignal,created,sample_data,network_type,country,region_type,lat_normalized,lon_normalized,range_normalized,averageSignal_normalized
LTE,262,2,Vodafone,4576,30650,48.13395767801772,11.578758243305899,1945,-59,2024-10-20 15:07:51,True,4G,Germany,Munich City Center,0.44789537725953027,0.553378558263505,0.12451065680730752,0.896551724137931
LTE,262,7,O2,2439,18681,48.158661587781474,11.565623626331735,800,-72,2024-10-13 16:11:17,True,4G,Germany,Munich City Center,0.5305037286410111,0.5268234585412919,0.0,0.4482758620689655
LTE,262,2,Vodafone,2508,41318,48.14009439933605,11.557447007862473,1801,-85,2025-08-03 18:21:56,True,4G,Germany,Munich City Center,0.46841619505082877,0.510292263206943,0.10885167464114832,0.0
LTE,262,7,O2,4704,28533,48.14059075076523,11.561743241320684,1016,-70,2025-04-25 22:08:29,True,4G,Germany,Munich City Center,0.4700759636324947,0.5189782346469264,0.0234884732492388,0.5172413793103449
UMTS,262,1,Telekom,2583,48393,48.148808523680565,11.581702607432048,1047,-65,2025-03-15 20:15:59,True,3G,Germany,Munich City Center,0.49755568967810637,0.5593313685466064,0.026859504132231406,0.6896551724137931
UMTS,262,2,Vodafone,3472,49145,48.15131355107599,11.572155798287348,9742,-70,2025-07-13 00:31:45,True,3G,Germany,Munich City Center,0.5059323468663912,0.5400299706173688,0.9723792953458025,0.5172413793103449
LTE,262,2,Vodafone,3577,12148,48.2256559450782,11.5760733003405,4135,-73,2025-09-19 17:52:51,True,4G,Germany,Munich Metropolitan,0.7545287295850023,0.5479502364224599,0.3626576772509787,0.41379310344827586
UMTS,262,1,Telekom,1844,33276,48.09912652465793,11.728453200727351,5695,-74,2025-04-02 05:46:16,True,3G,Germany,Bavaria Region,0.3314221475851833,0.8560264794064323,0.5322966507177034,0.3793103448275862
LTE,262,2,Vodafone,1585,15889,48.03557546628984,11.686166611223156,4772,-69,2025-01-21 21:24:31,True,4G,Germany,Munich Metropolitan,0.1189113259969523,0.7705329622825546,0.43192692474989125,0.5517241379310345
LTE,262,1,Telekom,4178,21302,48.15647928239915,11.79749252058522,4483,-56,2025-05-21 05:44:43,True,4G,Germany,Bavaria Region,0.5232062339703707,0.9956077117473359,0.4005002174858634,1.0
UMTS,262,1,Telekom,2289,24678,48.20528767144412,11.62239562345043,4613,-85,2024-11-21 22:53:18,True,3G,Germany,Munich Metropolitan,0.6864184781515444,0.6416030556838398,0.4146367986080905,0.0
LTE,262,1,Telekom,1382,49608,48.234278401423005,11.305432655364934,3696,-85,2025-08-30 22:49:45,True,4G,Germany,Bavaria Region,0.7833616920721025,0.0007786416704112466,0.31491953023053504,0.0
LTE,262,2,Vodafone,4086,35599,48.07534897846602,11.447605712498742,3223,-63,2025-04-10 13:52:54,True,4G,Germany,Munich Metropolitan,0.2519114988823885,0.28821905332662523,0.2634841235319704,0.7586206896551724
UMTS,262,7,O2,1160,17438,48.048772148004936,11.504766870270913,4806,-74,2025-07-21 11:56:52,True,3G,Germany,Munich Metropolitan,0.16304021614492653,0.4037854415862158,0.4356241844280122,0.3793103448275862
UMTS,262,2,Vodafone,2754,18538,48.01209887556241,11.333322873182192,9669,-69,2025-04-09 04:10:57,True,3G,Germany,Bavaria Region,0.04040705381503441,0.057166088435582664,0.9644410613310135,0.5517241379310345
LTE,262,2,Vodafone,1204,36982,48.084892680946204,11.621138922090825,4095,-60,2025-01-09 13:41:12,True,4G,Germany,Munich Metropolitan,0.2838250516561445,0.6390623017363901,0.3583079599826011,0.8620689655172413
LTE,262,1,Telekom,4800,41262,48.15534583312024,11.60717427505393,8592,-72,2025-06-16 09:02:16,True,4G,Germany,Munich City Center,0.5194160494530149,0.6108290768635443,0.8473249238799478,0.4482758620689655
GSM,262,7,O2,1056,42026,48.14592109373193,11.670174519185256,5780,-62,2024-11-19 05:09:56,True,2G,Germany,Munich Metropolitan,0.48790030192501715,0.7382007214818828,0.5415397999130056,0.7931034482758621
LTE,262,1,Telekom,4747,12603,48.23336474368029,11.696209637732192,9123,-68,2025-09-01 19:14:58,True,4G,Germany,Bavaria Region,0.7803064769027491,0.7908375947651687,0.9050674206176599,0.5862068965517241
UMTS,262,1,Telekom,4081,16904,48.10059895492728,11.657168300858524,5817,-79,2025-08-23 13:05:42,True,3G,Germany,Munich Metropolitan,0.33634586363814895,0.7119052135615053,0.5455632883862549,0.20689655172413793
LTE,262,2,Vodafone,1801,20247,48.070602569490106,11.470907911082689,6761,-73,2025-09-04 16:25:48,True,4G,Germany,Munich Metropolitan,0.23603979985854973,0.3353306065878074,0.6482166159199652,0.41379310344827586
LTE,262,2,Vodafone,3895,26632,48.034162720391876,11.659941483176572,9740,-58,2024-11-04 07:35:05,True,4G,Germany,Munich Metropolitan,0.11418719080264596,0.7175119345757919,0.9721618094823836,0.9310344827586207
NR,262,7,O2,4170,21797,48.09002694547107,11.653714454233448,2596,-81,2025-02-05 19:43:12,True,5G,Germany,Munich Metropolitan,0.3009937157263822,0.7049223497494472,0.19530230535015225,0.13793103448275862
UMTS,262,2,Vodafone,1309,16467,48.203852840440426,11.486707162509237,8592,-61,2025-01-15 15:46:44,True,3G,Germany,Munich Metropolitan,0.6816204917251216,0.3672729691244231,0.8473249238799478,0.8275862068965517
LTE,262,2,Vodafone,4548,20981,48.23721783416594,11.72855691951121,2348,-69,2025-05-28 21:10:31,True,4G,Germany,Bavaria Region,0.7931909739636214,0.856236174341111,0.1683340582862114,0.5517241379310345
LTE,262,2,Vodafone,4822,18820,48.1365510515047,11.571885538196987,6262,-59,2025-09-18 16:37:18,True,4G,Germany,Munich City Center,0.4565674583319074,0.5394835684143527,0.5939538929969552,0.896551724137931
NR,262,7,O2,3048,47012,48.0095162879424,11.60608930377732,3228,-72,2024-11-21 11:09:49,True,5G,Germany,Munich Metropolitan,0.0317710400169097,0.6086355206675176,0.2640278381905176,0.4482758620689655
LTE,262,1,Telekom,3981,39745,48.29659127967947,11.346727232020447,4046,-56,2025-02-20 21:11:38,True,4G,Germany,Bavaria Region,0.9917321156944623,0.0842665426294406,0.35297955632883865,1.0
LTE,262,7,O2,4729,44897,48.01015120828088,11.590422653572102,3861,-60,2025-04-15 21:46:30,True,4G,Germany,Munich Metropolitan,0.03389417448924023,0.5769612465466216,0.3328621139625924,0.8620689655172413
UMTS,262,1,Telekom,3078,32212,48.189148466880184,11.321687138562007,3077,-63,2024-10-27 18:07:03,True,3G,Germany,Bavaria Region,0.6324499729883898,0.03364137554992891,0.24760765550239233,0.7586206896551724
NR,262,1,Telekom,2799,36540,48.0204779752486,11.509403723351644,6491,-58,2025-09-05 20:08:22,True,5G,Germany,Munich Metropolitan,0.06842624663743194,0.4131600656196591,0.6188560243584167,0.9310344827586207
LTE,262,7,O2,2902,26518,48.26558795478445,11.629702019814125,3079,-72,2025-01-07 14:07:41,True,4G,Germany,Munich Metropolitan,0.8880589084404482,0.6563748670301168,0.2478251413658112,0.4482758620689655
UMTS,262,7,O2,4366,13966,48.19304549761731,11.695455762586196,9913,-60,2025-08-10 22:11:37,True,3G,Germany,Munich Metropolitan,0.6454814035415215,0.7893134369066331,0.9909743366681165,0.8620689655172413
UMTS,262,1,Telekom,1083,39212,48.09704280674144,11.688184499009605,4014,-63,2025-08-16 05:57:01,True,3G,Germany,Munich Metropolitan,0.3244543233228883,0.7746126557751627,0.3494997825141366,0.7586206896551724
LTE,262,7,O2,1918,49708,48.03905203083365,11.747317780695944,4076,-69,2024-11-02 01:20:05,True,4G,Germany,Bavaria Region,0.13053674351919645,0.8941662137640504,0.3562418442801218,0.5517241379310345
NR,262,1,Telekom,4805,35387,48.10850936845979,11.578257355250726,3230,-81,2024-12-28 14:59:31,True,5G,Germany,Munich City Center,0.3627977988547186,0.552365880674128,0.26424532405393647,0.13793103448275862
LTE,262,2,Vodafone,2701,17917,48.27632999244494,11.440700866277135,3916,-84,2025-06-22 14:51:37,True,4G,Germany,Bavaria Region,0.9239796201859678,0.27425908172318975,0.33884297520661155,0.034482758620689655
LTE,262,1,Telekom,4144,49925,48.16696944696831,11.657385332766513,6882,-59,2025-03-25 12:57:31,True,4G,Germany,Munich Metropolitan,0.5582846976251604,0.7123440009255274,0.6613745106568073,0.896551724137931
LTE,262,1,Telekom,3016,27535,48.04357462110141,11.675359954321243,5698,-79,2025-08-10 18:39:55,True,4G,Germany,Munich Metropolitan,0.1456600065802487,0.7486844491315022,0.5326228795128317,0.20689655172413793
LTE,262,7,O2,4799,42345,48.074893174872805,11.565538790799344,3166,-77,2024-12-21 23:38:37,True,4G,Germany,Munich Metropolitan,0.2503873197646258,0.5266519410903405,0.25728577642453243,0.27586206896551724
GSM,262,7,O2,4689,14286,48.139929874363,11.31179129372676,4632,-76,2025-08-25 23:01:35,True,2G,Germany,Bavaria Region,0.4678660336830597,0.013634309721328279,0.4167029143105698,0.3103448275862069
GSM,262,7,O2,4444,49882,48.22853701533939,11.66237233102052,4310,-84,2024-10-13 05:34:43,True,2G,Germany,Munich Metropolitan,0.764162850935311,0.7224265359709107,0.3816876903001305,0.034482758620689655
GSM,262,1,Telekom,2525,48733,48.291016036811186,11.396707250811204,7152,-76,2024-11-20 19:27:39,True,2G,Germany,Bavaria Region,0.973088847227867,0.18531436044684516,0.6907351022183558,0.3103448275862069
LTE,262,1,Telekom,2418,45808,48.00761218095029,11.664231121445232,3753,-74,2025-04-29 07:32:48,True,4G,Germany,Bavaria Region,0.025403823613668993,0.7261845720969727,0.32111787733797303,0.3793103448275862
GSM,262,1,Telekom,3426,27493,48.14047860192332,11.54966701814377,8105,-85,2024-12-09 04:42:09,True,2G,Germany,Munich City Center,0.4697009448185536,0.494562957721725,0.794367116137451,0.0
LTE,262,7,O2,2425,13196,48.15683611100767,11.589850433554616,9453,-82,2025-05-03 07:57:08,True,4G,Germany,Munich City Center,0.5243994468406336,0.575804352542232,0.9409525880817747,0.10344827586206896
UMTS,262,1,Telekom,1085,34208,48.227362555537944,11.621348033970506,3326,-84,2025-07-31 16:12:43,True,3G,Germany,Munich Metropolitan,0.7602355297586546,0.6394850766699065,0.2746846454980426,0.034482758620689655
LTE,262,2,Vodafone,4170,40097,48.2420580950048,11.538407167297674,7431,-72,2025-01-07 17:12:04,True,4G,Germany,Munich Metropolitan,0.8093765078316808,0.471798193232322,0.7210743801652892,0.4482758620689655
LTE,262,2,Vodafone,1129,37304,48.13683804265978,11.62865452588907,7632,-69,2025-01-07 11:50:32,True,4G,Germany,Munich City Center,0.4575271390629682,0.6542570812056064,0.7429317094388864,0.5517241379310345
LTE,262,1,Telekom,1246,22554,48.10937870893033,11.796897647335504,8571,-77,2025-01-30 09:52:40,True,4G,Germany,Bavaria Region,0.36570481979784186,0.9944050182466918,0.8450413223140496,0.27586206896551724
LTE,262,7,O2,4560,17073,48.285969641127,11.580115800772917,5646,-57,2025-07-10 03:32:04,True,4G,Germany,Bavaria Region,0.9562140111441791,0.5561232194885893,0.5269682470639409,0.9655172413793104
NR,262,7,O2,1018,34381,48.192997777299254,11.358494778157203,2984,-61,2024-11-30 11:08:16,True,5G,Germany,Bavaria Region,0.6453218297396468,0.10805774733392413,0.23749456285341453,0.8275862068965517
LTE,262,7,O2,3404,34641,48.12998396602856,11.6326367003909,8598,-80,2025-09-22 16:53:33,True,4G,Germany,Munich Metropolitan,0.43460752932660507,0.6623080994587748,0.8479773814702044,0.1724137931034483
LTE,262,2,Vodafone,4513,11216,48.0233265841376,11.38197291067371,3738,-80,2025-03-02 19:06:10,True,4G,Germany,Bavaria Region,0.0779518191602035,0.15552499753951263,0.31948673336233147,0.1724137931034483
LTE,262,7,O2,1370,12985,48.04456757014257,11.435840999791287,7850,-75,2024-11-07 22:45:30,True,4G,Germany,Bavaria Region,0.14898036696368908,0.26443357714835536,0.7666376685515441,0.3448275862068966
UMTS,262,7,O2,3258,47317,48.07663419035421,11.7757141175111,5403,-73,2025-07-18 10:05:31,True,3G,Germany,Bavaria Region,0.25620916820983525,0.9515769138518662,0.5005437146585472,0.41379310344827586
LTE,262,7,O2,1512,16835,48.08050616599469,11.460565585034834,7136,-76,2025-08-19 13:24:07,True,4G,Germany,Munich Metropolitan,0.2691568160642872,0.314420860981927,0.6889952153110048,0.3103448275862069
UMTS,262,2,Vodafone,1125,10332,48.251751403605624,11.61865375393591,5190,-56,2024-11-20 20:48:50,True,3G,Germany,Munich Metropolitan,0.8417903342504012,0.6340378774756695,0.4773814702044367,1.0
LTE,262,1,Telekom,4176,33066,48.14596190036374,11.723491085541406,9655,-71,2025-05-24 18:57:22,True,4G,Germany,Munich Metropolitan,0.48803675678626735,0.8459942520597894,0.9629186602870813,0.4827586206896552
LTE,262,2,Vodafone,1143,36659,48.14396552519528,11.501836430780942,6509,-56,2025-07-28 20:57:25,True,4G,Germany,Munich Metropolitan,0.4813610012891601,0.39786078363546185,0.6208133971291866,1.0
LTE,262,2,Vodafone,3884,38353,48.02868246500297,11.634227141735957,7830,-58,2024-10-29 08:16:46,True,4G,Germany,Munich Metropolitan,0.09586155461160624,0.6655235969950477,0.7644628099173554,0.9310344827586207
UMTS,262,1,Telekom,4666,45762,48.002706730903746,11.478042240461605,9706,-76,2025-04-04 20:47:30,True,3G,Germany,Bavaria Region,0.009000301053699897,0.3497545390466597,0.9684645498042628,0.3103448275862069
UMTS,262,1,Telekom,3464,34767,48.03610876232554,11.347153005963419,7563,-67,2024-11-24 20:09:46,True,3G,Germany,Bavaria Region,0.1206946350653792,0.08512735718817326,0.7354284471509351,0.6206896551724138
LTE,262,7,O2,3370,42336,48.11129853018022,11.523737456006877,2328,-72,2025-09-24 15:19:35,True,4G,Germany,Munich Metropolitan,0.37212458371041207,0.4421394946201386,0.1661591996520226,0.4482758620689655
UMTS,262,2,Vodafone,2147,47554,48.29189588488548,11.782591989962254,6878,-66,2025-01-14 21:57:03,True,3G,Germany,Bavaria Region,0.9760310049502049,0.9654823508491028,0.6609395389299696,0.6551724137931034
LTE,262,7,O2,1500,17677,48.245127827359234,11.711850007636324,2209,-60,2025-06-16 02:15:12,True,4G,Germany,Bavaria Region,0.8196415035917529,0.8224587363114736,0.1532187907785994,0.8620689655172413
NR,262,7,O2,3704,36738,48.148633215231115,11.641996627138562,2499,-64,2024-12-25 19:38:34,True,5G,Germany,Munich Metropolitan,0.4969694690300079,0.6812316652289595,0.18475424097433668,0.7241379310344828
LTE,262,2,Vodafone,2723,30659,48.27450229121669,11.343358376332223,7861,-65,2025-07-22 04:38:42,True,4G,Germany,Bavaria Region,0.9178678999470414,0.0774555104595253,0.767833840800348,0.6896551724137931
NR,262,2,Vodafone,1905,34161,48.07809873999499,11.50452631969864,6665,-83,2025-08-15 00:18:14,True,5G,Germany,Munich Metropolitan,0.26110653192667715,0.4032991050263046,0.6377772944758591,0.06896551724137931
UMTS,262,7,O2,1638,44908,48.271580278505255,11.31877268716896,7737,-79,2025-04-21 22:55:52,True,3G,Germany,Bavaria Region,0.9080968695669945,0.027749041762794583,0.7543497172683775,0.20689655172413793
NR,262,2,Vodafone,3516,46424,48.20151179424925,11.62258111063606,6198,-76,2024-10-29 01:12:20,True,5G,Germany,Munich Metropolitan,0.6737921775752391,0.6419780670542743,0.5869943453675511,0.3103448275862069
NR,262,2,Vodafone,2515,20227,48.09949914189625,11.751630062023509,6561,-63,2025-08-03 21:52:09,True,5G,Germany,Bavaria Region,0.33266815666019495,0.9028846302134198,0.6264680295780775,0.7586206896551724
NR,262,7,O2,3704,15445,48.199019561533156,11.504100026599541,8707,-63,2025-01-14 06:49:12,True,5G,Germany,Munich Metropolitan,0.6654583050059026,0.40243724085624893,0.8598303610265333,0.7586206896551724
LTE,262,1,Telekom,4511,23139,48.14709883232633,11.535745872659138,2884,-73,2025-09-05 21:09:31,True,4G,Germany,Munich City Center,0.49183858718318674,0.4664176827343366,0.22662026968247065,0.41379310344827586
LTE,262,2,Vodafone,3107,18625,48.25340680453299,11.742544767398032,2049,-60,2025-06-30 11:35:48,True,4G,Germany,Bavaria Region,0.8473258929046021,0.8845163058641222,0.13581992170508916,0.8620689655172413
LTE,262,7,O2,3685,31950,48.13141693688982,11.344468407564536,8385,-66,2025-06-23 23:05:27,True,4G,Germany,Bavaria Region,0.43939929555140017,0.07969973197940938,0.824815137016094,0.6551724137931034
LTE,262,2,Vodafone,4623,13147,48.09595053091479,11.780976219126385,3566,-79,2025-01-20 02:45:01,True,4G,Germany,Bavaria Region,0.32080182029173565,0.962215643052511,0.30078294910830794,0.20689655172413793
LTE,262,7,O2,4141,41581,48.09418131789304,11.564152995644022,2451,-63,2025-06-16 17:59:55,True,4G,Germany,Munich City Center,0.3148856810098442,0.5238501899150666,0.1795345802522836,0.7586206896551724
LTE,262,7,O2,2125,19456,48.29805984719186,11.686877963504916,8575,-56,2024-11-02 00:34:20,True,4G,Germany,Bavaria Region,0.9966429149262888,0.7719711489321479,0.8454762940408873,1.0
UMTS,262,1,Telekom,1853,21310,48.23440302012191,11.693712472193738,2659,-60,2025-04-11 08:31:51,True,3G,Germany,Munich Metropolitan,0.7837784093191413,0.7857889146226901,0.2021531100478469,0.8620689655172413
LTE,262,7,O2,2681,18683,48.2893829819895,11.791765702803554,8376,-83,2025-02-08 16:26:21,True,4G,Germany,Bavaria Region,0.9676280125735397,0.9840294359908203,0.823836450630709,0.06896551724137931
UMTS,262,2,Vodafone,1597,20649,48.12107960587496,11.655485426750424,8256,-68,2025-07-15 14:01:49,True,3G,Germany,Munich Metropolitan,0.40483189788079965,0.7085028387645516,0.8107872988255763,0.5862068965517241
LTE,262,2,Vodafone,2431,16068,48.07329876689877,11.580598119099738,8773,-78,2024-10-10 14:42:48,True,4G,Germany,Munich Metropolitan,0.24505571778648255,0.5570983534640811,0.8670073945193563,0.2413793103448276
UMTS,262,1,Telekom,3222,38790,48.184817660613916,11.722036272692717,2381,-79,2025-06-04 18:46:51,True,3G,Germany,Munich Metropolitan,0.6179680238058399,0.8430529633758423,0.17192257503262287,0.20689655172413793
UMTS,262,2,Vodafone,1899,26708,48.111938269077754,11.406917382548428,4711,-61,2025-07-14 21:16:15,True,3G,Germany,Bavaria Region,0.374263831147162,0.205956840314531,0.4252936059156155,0.8275862068965517
LTE,262,1,Telekom,4636,21735,48.17035221108143,11.652732869903819,7721,-64,2025-01-07 16:36:35,True,4G,Germany,Munich Metropolitan,0.5695964522894885,0.7029378175921452,0.7526098303610266,0.7241379310344828
LTE,262,2,Vodafone,2010,33056,48.284376823913895,11.629326426389953,3882,-64,2025-09-11 19:04:17,True,4G,Germany,Bavaria Region,0.9508877285725269,0.6556155056529624,0.33514571552849065,0.7241379310344828
UMTS,262,2,Vodafone,2617,29097,48.160310798436704,11.70863556899714,9223,-80,2024-12-08 00:12:25,True,3G,Germany,Munich Metropolitan,0.5360185874067794,0.8159598990189694,0.9159417137886038,0.1724137931034483
UMTS,262,7,O2,1541,17689,48.02710650593887,11.656840043863506,5056,-57,2024-12-01 14:39:02,True,3G,Germany,Munich Metropolitan,0.09059164465097837,0.7112415552870095,0.4628099173553719,0.9655172413793104
LTE,262,2,Vodafone,1572,30037,48.13186165714101,11.358774419268816,8340,-73,2024-10-29 12:59:17,True,4G,Germany,Bavaria Region,0.44088641265666645,0.10862311575082663,0.8199217050891692,0.41379310344827586
NR,262,1,Telekom,1183,48450,48.099069607885134,11.416204927987915,7369,-63,2024-10-19 17:26:30,True,5G,Germany,Bavaria Region,0.33123182140556917,0.22473406813969563,0.714332318399304,0.7586206896551724
GSM,262,7,O2,4226,17573,48.01507002301108,11.762702598280201,6652,-71,2025-06-09 22:01:15,True,2G,Germany,Bavaria Region,0.05034238772748152,0.9252706887526737,0.6363636363636364,0.4827586206896552
UMTS,262,2,Vodafone,4837,11909,48.28689798629459,11.64826153996056,3765,-56,2025-04-19 12:36:07,True,3G,Germany,Bavaria Region,0.9593183401569269,0.6938978423292407,0.3224227925184863,1.0
LTE,262,2,Vodafone,3511,20867,48.11126475473099,11.698486373417602,2228,-66,2025-05-31 22:45:17,True,4G,Germany,Munich Metropolitan,0.372011640690262,0.7954406176996098,0.15528490648107873,0.6551724137931034
LTE,262,2,Vodafone,4941,42084,48.12559261556159,11.47851360262016,2217,-63,2025-02-22 06:24:33,True,4G,Germany,Munich Metropolitan,0.419923124069128,0.3507075222322617,0.1540887342322749,0.7586206896551724
UMTS,262,7,O2,4124,38795,48.18829353524249,11.542089686121765,9587,-65,2024-12-18 10:52:41,True,3G,Germany,Munich Metropolitan,0.6295911342940526,0.47924337833326686,0.9555241409308395,0.6896551724137931
LTE,262,1,Telekom,2877,31109,48.05564476211565,11.313739904009358,3430,-85,2025-09-10 07:27:02,True,4G,Germany,Bavaria Region,0.1860218140699676,0.01757394042970103,0.2859939103958243,0.0
LTE,262,2,Vodafone,3574,11809,48.00900011908852,11.386673800031108,3942,-61,2024-11-29 16:51:34,True,4G,Germany,Bavaria Region,0.030045003188687695,0.165029087831171,0.341670291431057,0.8275862068965517
LTE,262,1,Telekom,1018,29992,48.26436347027308,11.470497116425285,4274,-82,2024-10-15 06:36:34,True,4G,Germany,Bavaria Region,0.8839643077175807,0.3345000766139102,0.3777729447585907,0.10344827586206896
LTE,262,7,O2,4860,28753,48.100571538655565,11.663497592277215,2978,-83,2025-03-17 00:32:02,True,4G,Germany,Munich Metropolitan,0.3362541853156112,0.7247015490104112,0.23684210526315788,0.06896551724137931
LTE,262,7,O2,2633,12102,48.25884330469008,11.59064930748767,8563,-85,2025-08-30 08:25:46,True,4G,Germany,Munich Metropolitan,0.8655052142977377,0.5774194873420851,0.8441713788603741,0.0
UMTS,262,1,Telekom,4474,17229,48.25782678158792,11.733245987422663,3207,-73,2025-08-28 14:06:10,True,3G,Germany,Bavaria Region,0.8621060237075201,0.865716364455357,0.2617442366246194,0.41379310344827586
GSM,262,1,Telekom,1580,11463,48.06526099869264,11.768344357220704,6527,-82,2025-05-05 06:33:52,True,2G,Germany,Bavaria Region,0.21817791639207607,0.9366769955805337,0.6227707698999565,0.10344827586206896
NR,262,2,Vodafone,1413,32871,48.134976607411225,11.586656032193266,8874,-82,2025-07-14 09:56:29,True,5G,Germany,Munich City Center,0.45130261433966673,0.5693460259027657,0.8779904306220095,0.10344827586206896
UMTS,262,7,O2,1075,36179,48.17291227171792,11.76751467048545,7277,-60,2024-11-15 03:11:15,True,3G,Germany,Bavaria Region,0.5781571372433905,0.934999564557141,0.7043279686820356,0.8620689655172413
LTE,262,1,Telekom,1696,47904,48.2434480067172,11.627565733022069,8827,-77,2024-12-13 11:19:33,True,4G,Germany,Munich Metropolitan,0.8140242869170689,0.652055798654548,0.872879512831666,0.27586206896551724
LTE,262,1,Telekom,4543,25263,48.13176700611345,11.74644552339814,9996,-71,2025-03-25 19:53:05,True,4G,Germany,Bavaria Region,0.4405699054552541,0.8924027150969657,1.0,0.4827586206896552
NR,262,2,Vodafone,1267,26062,48.13113782433503,11.311103199417774,7181,-61,2024-10-30 09:14:32,True,5G,Germany,Bavaria Region,0.43846596037402064,0.012243145210833061,0.6938886472379295,0.8275862068965517
NR,262,1,Telekom,1345,45979,48.09761114965644,11.444197150405417,6020,-60,2025-09-21 02:52:14,True,5G,Germany,Munich Metropolitan,0.3263548269952264,0.28132774416430617,0.567638103523271,0.8620689655172413
LTE,262,1,Telekom,4697,20098,48.17125599580691,11.672348887474888,4283,-70,2024-11-10 21:31:22,True,4G,Germany,Munich Metropolitan,0.572618652697832,0.7425967816698251,0.37875163114397564,0.5172413793103449
LTE,262,2,Vodafone,4546,33716,48.22756746499696,11.57343848239744,4796,-63,2025-05-28 20:17:11,True,4G,Germany,Munich Metropolitan,0.76092073435799,0.5426232555622297,0.43453675511091777,0.7586206896551724
NR,262,7,O2,4095,12318,48.266954282046136,11.792340978016911,3347,-60,2025-02-04 08:27:24,True,5G,Germany,Bavaria Region,0.8926278225765018,0.9851925068811609,0.27696824706394085,0.8620689655172413
NR,262,2,Vodafone,2351,16431,48.27903710383535,11.542791948306919,3548,-61,2025-02-16 18:38:20,True,5G,Germany,Munich Metropolitan,0.9330320337960475,0.4806631869500379,0.29882557633753803,0.8275862068965517
LTE,262,1,Telekom,4218,14037,48.28134061133281,11.419445667321217,8564,-57,2025-09-12 19:43:47,True,4G,Germany,Bavaria Region,0.9407348208682039,0.23128607923669348,0.8442801217920836,0.9655172413793104
LTE,262,7,O2,4763,15709,48.213058670190016,11.614713772203121,3600,-66,2025-07-14 23:26:46,True,4G,Germany,Munich Metropolitan,0.7124042189158704,0.626072163056764,0.3044802087864289,0.6551724137931034
UMTS,262,1,Telekom,3212,34545,48.280258298249635,11.636079190094312,7202,-60,2025-03-08 02:59:21,True,3G,Germany,Bavaria Region,0.9371156326370846,0.6692680022520281,0.6961722488038278,0.8620689655172413
LTE,262,7,O2,1031,32449,48.15939520046396,11.359293425656606,8022,-75,2025-01-30 22:16:35,True,4G,Germany,Bavaria Region,0.5329568842278171,0.10967242433830594,0.7853414528055677,0.3448275862068966
NR,262,7,O2,4176,37307,48.15588469809035,11.462322078618655,6942,-71,2025-05-25 19:50:36,True,5G,Germany,Munich Metropolitan,0.5212179806947966,0.3179720770068444,0.6678990865593737,0.4827586206896552
LTE,262,2,Vodafone,4186,49379,48.261004715424285,11.680012207031899,2188,-57,2024-11-04 08:50:49,True,4G,Germany,Bavaria Region,0.8727328385530997,0.758090207586996,0.1509351892127012,0.9655172413793104
LTE,262,2,Vodafone,2496,19791,48.01774220952687,11.5198701463127,7823,-78,2025-06-01 01:18:27,True,4G,Germany,Munich Metropolitan,0.05927801470979735,0.43432070593466904,0.7637016093953893,0.2413793103448276
LTE,262,2,Vodafone,3379,43569,48.136772885899944,11.609041260252049,2809,-82,2024-12-14 13:19:27,True,4G,Germany,Munich City Center,0.45730925887464713,0.6146036808899465,0.21846454980426272,0.10344827586206896
LTE,262,2,Vodafone,4681,32807,48.20702182263464,11.356810991899295,5153,-65,2025-06-23 17:32:54,True,4G,Germany,Bavaria Region,0.6922173728311705,0.10465352838504999,0.4733579817311875,0.6896551724137931
LTE,262,1,Telekom,4968,39085,48.203663571736755,11.608162559539133,8411,-76,2025-07-11 16:03:40,True,4G,Germany,Munich Metropolitan,0.6809875888474825,0.6128271551562043,0.8276424532405393,0.3103448275862069
LTE,262,1,Telekom,4726,26327,48.27782638857739,11.670914277731633,7316,-62,2025-06-05 14:44:31,True,4G,Germany,Bavaria Region,0.9289834766077689,0.7396963389032393,0.7085689430187038,0.7931034482758621
NR,262,1,Telekom,3490,41622,48.09581039734046,11.512643605047858,4025,-67,2025-04-22 19:01:02,True,5G,Germany,Munich Metropolitan,0.3203332222576747,0.41971034277660724,0.3506959547629404,0.6206896551724138
LTE,262,1,Telekom,4248,32044,48.0565646324412,11.393617035294943,7627,-70,2025-04-08 04:16:50,True,4G,Germany,Bavaria Region,0.18909780373336182,0.1790666730297805,0.7423879947803392,0.5172413793103449
LTE,262,7,O2,3888,38558,48.08334269792662,11.783179004732897,5889,-62,2024-11-23 11:04:12,True,4G,Germany,Bavaria Region,0.27864200398709893,0.9666691563572875,0.5533927794693345,0.7931034482758621
LTE,262,7,O2,3169,49310,48.07026832243713,11.769388165248984,2422,-65,2025-03-05 05:10:38,True,4G,Germany,Bavaria Region,0.23492209831800354,0.9387873293905219,0.17638103523270987,0.6896551724137931
NR,262,2,Vodafone,1414,42722,48.26547354790146,11.629337842002027,5101,-71,2025-09-02 01:59:49,True,5G,Germany,Munich Metropolitan,0.8876763388763133,0.6556385853299409,0.4677033492822967,0.4827586206896552
UMTS,262,7,O2,2064,14574,48.20561809211759,11.748383239389458,5624,-62,2025-08-27 20:02:01,True,3G,Germany,Bavaria Region,0.687523384514903,0.8963203201161287,0.5245759025663332,0.7931034482758621
